time_sec,own_lat,own_lon,own_alt_m,own_roll_deg,own_pitch_deg,own_yaw_deg,own_health,target_lat,target_lon,target_alt_m,target_roll_deg,target_pitch_deg,target_yaw_deg,target_health,derived_own_speed_ms,derived_target_speed_ms,derived_distance_m,derived_own_ata_deg,derived_target_ata_deg,derived_target_aa_deg,derived_own_in_wez,derived_target_in_wez,derived_own_specific_energy,derived_target_specific_energy,derived_ata_sign_degenerate
1.5,37.948367,128.182126,6733.3889208,69.859,-9.791,0.763,1.0,37.944944,128.181868,6823.9343328,0.421,-8.082,180.036,1.0,1882.642845509678,1689.5795760680714,392.3114410446718,175.60572073263467,158.31457882766705,21.68542117233296,False,False,1838204.0303345518,1494259.507557935,False
1.5166,37.948644,128.18214,6727.297797600001,70.323,-9.89,0.817,1.0,37.944693,128.181868,6819.961569600001,0.431,-8.176,180.037,1.0,1894.901621880279,1700.1330590051923,450.1128780530679,176.9959823372221,159.71250340904427,20.287496590955733,False,False,1861298.3332490898,1512107.1852876942,False
1.5333,37.948921,128.182154,6721.141752,70.996,-10.022,0.846,1.0,37.944442,128.181868,6815.944305600001,0.44,-8.271,180.038,1.0,1884.3115565714606,1690.3297854530153,508.1537240381192,177.86698820639754,160.76713944208734,19.232860557912677,False,False,1841226.9058766314,1495448.9720193306,False
1.55,37.949199,128.182168,6714.920174400001,71.757,-10.144,0.888,1.0,37.944191,128.181867,6811.8828456,0.45,-8.365,180.038,1.0,1891.6127929920249,1690.7166117227766,566.4744119577881,178.17835380827927,161.58537748726113,18.414622512738873,False,False,1854950.3512338244,1496063.0814854763,True
1.5666,37.949476,128.182183,6708.631845600001,72.534,-10.26,0.942,1.0,37.943941,128.181867,6807.77658,0.46,-8.459,180.039,1.0,1897.4515473823324,1694.6493369095049,624.6956469263292,178.0315479165153,162.22809940017743,17.771900599822583,False,False,1865950.391820457,1502679.6697421693,False
1.5833,37.949754,128.182198,6702.276460800001,73.313,-10.372,1.007,1.0,37.94369,128.181867,6803.6261184,0.47,-8.553,180.04,1.0,1893.418697227994,1691.4832785890874,683.2257695893404,177.66335005240586,162.74620584614286,17.253794153857143,False,False,1858244.0609605813,1497278.6209472513,False
1.6,37.950032,128.182214,6695.852191200001,74.089,-10.482,1.078,1.0,37.94344,128.181866,6799.430851200001,0.48,-8.648,180.04,1.0,1894.4781195039666,1685.2961117296961,741.7218774840514,177.2272823520061,163.1617612045687,16.83823879543129,False,False,1860187.5515304743,1486791.1306625367,False
1.6166,37.950309,128.18223,6689.3590368000005,74.863,-10.59,1.154,1.0,37.943189,128.181866,6795.191388000001,0.49,-8.742,180.041,1.0,1900.1814756443252,1702.4689716863977,800.2678497725639,176.79924761555432,163.5029809568987,16.497019043101282,False,False,1870945.0229891576,1515838.3634026004,False
1.6333,37.950587,128.182247,6682.796083200001,75.634,-10.697,1.233,1.0,37.942939,128.181865,6790.907424000001,0.501,-8.836,180.041,1.0,1896.4221994489617,1686.0959869818116,858.8635777735569,176.3900624947801,163.78160919603388,16.218390803966127,False,False,1863744.421490732,1488055.8909476541,False
1.65,37.950865,128.182264,6676.162416,76.403,-10.804,1.316,1.0,37.942689,128.181865,6786.5786544,0.511,-8.931,180.042,1.0,1897.3041798183644,1686.498069478955,917.4906003924277,176.01030660397367,164.01099995460962,15.989000045390402,False,False,1865352.3635349846,1488691.4707392927,False
1.6666,37.951143,128.182281,6669.4580352,77.171,-10.911,1.4,1.0,37.942439,128.181865,6782.2059936,0.522,-9.025,180.043,1.0,1909.6301067817353,1697.0660867215515,976.1464474571006,175.65639770204638,164.2009535662437,15.799046433756294,False,False,1888748.613004505,1506527.3717573378,False
1.6833,37.951421,128.182299,6662.6820264,77.937,-11.018,1.485,1.0,37.94219,128.181864,6777.7885272,0.533,-9.119,180.043,1.0,1899.3615045124993,1680.7476668899087,1034.7223143722401,175.3255199208779,164.3552420216435,15.644757978356486,False,False,1869125.6531061882,1478923.7597382017,False
1.7,37.9517,128.182317,6655.8340848,78.703,-11.125,1.572,1.0,37.94194,128.181864,6773.32656,0.544,-9.214,180.044,1.0,1906.7871981947808,1687.7423339028549,1093.536364286072,175.0158566941745,164.48261994229506,15.517380057704948,False,False,1883190.1449274549,1490660.7357335517,False
1.7166,37.951978,128.182336,6648.9136008000005,79.468,-11.232,1.66,1.0,37.94169,128.181864,6768.820396800001,0.556,-9.308,180.045,1.0,1912.9519740965725,1698.3329726733525,1152.2605381944381,174.7253478485463,164.5858281487418,15.414171851258203,False,False,1894896.1961632723,1508546.895579032,False
1.7333,37.952256,128.182355,6641.920574400001,80.232,-11.34,1.749,1.0,37.941441,128.181863,6764.2697328,0.567,-9.402,180.045,1.0,1902.4485482389666,1682.0213705268036,1210.8922035396931,174.45082998454785,164.66747435172582,15.332525648274203,False,False,1874790.2297492155,1480932.7712295963,False
1.75,37.952535,128.182375,6634.8537864,80.995,-11.449,1.84,1.0,37.941191,128.181863,6759.674568,0.579,-9.497,180.046,1.0,1910.1978543994267,1689.0233460372335,1269.7584081151053,174.18911394082264,164.73182900648132,15.268170993518671,False,False,1889493.6103604862,1492689.6943316832,False
1.7666,37.952813,128.182395,6627.7132368,81.758,-11.558,1.931,1.0,37.940942,128.181863,6755.0352072,0.591,-9.591,180.047,1.0,1916.1693072096398,1693.0195981690292,1328.4148217723482,173.9412518401252,164.78091868225542,15.219081317744594,False,False,1900848.0709598002,1499401.9459068985,False
1.7833,37.953092,128.182415,6620.4986208,82.52,-11.667,2.023,1.0,37.940693,128.181862,6750.3513456,0.603,-9.685,180.047,1.0,1912.1782485295648,1683.3319019182497,1387.1953279662664,173.70420802274063,164.8166367843511,15.183363215648894,False,False,1893137.7398744654,1483001.4790311842,False
1.8,37.953371,128.182436,6613.209024000001,83.283,-11.778,2.116,1.0,37.940444,128.181862,6745.622983200001,0.615,-9.78,180.048,1.0,1913.4936063488997,1683.769731349768,1445.9850958815186,173.47523246864117,164.83981597736357,15.160184022636447,False,False,1895582.3170442684,1483692.2177330335,False
1.8166,37.95365,128.182458,6605.8444464,84.044,-11.889,2.21,1.0,37.940195,128.181861,6740.850424800001,0.628,-9.874,180.049,1.0,1926.3681502968484,1694.3709083306064,1504.789331107394,173.25529971109458,164.8528267753469,15.147173224653114,False,False,1920228.329679339,1501551.5483169071,False
1.8333,37.953928,128.182479,6598.4042784,84.806,-12.001,2.305,1.0,37.939947,128.181861,6736.033365600001,0.641,-9.968,180.05,1.0,1909.0994517603124,1678.1039570014068,1563.373391636855,173.04281847419855,164.85679026806795,15.143209731932078,False,False,1887038.599672534,1474074.366856651,False
1.85,37.954207,128.182502,6590.887910400001,85.567,-12.114,2.401,1.0,37.939698,128.18186,6731.171805600001,0.654,-10.062,180.05,1.0,1917.2708789969863,1685.1374669744523,1622.195169812819,172.8359903633837,164.85205341077594,15.147946589224055,False,False,1902598.3426514624,1485854.3872879238,False
1.8666,37.954486,128.182524,6583.295037600001,86.328,-12.228,2.497,1.0,37.939449,128.18186,6726.2660496,0.667,-10.157,180.051,1.0,1929.5817811527927,1695.7426152804308,1681.0172754652256,172.63419250558434,164.8399208984335,15.160079101566529,False,False,1926202.995358872,1503733.6455943673,False
1.8833,37.954765,128.182548,6575.625050400001,87.088,-12.343,2.595,1.0,37.939201,128.18186,6721.316097600001,0.68,-10.251,180.052,1.0,1919.7892605434113,1679.4900808107768,1739.7405913002003,172.43763332189926,164.8211247207643,15.178875279235712,False,False,1907280.255849414,1476257.0602794238,False
1.9,37.955044,128.182571,6567.877644,87.849,-12.459,2.693,1.0,37.938953,128.181859,6716.3216448,0.694,-10.345,180.053,1.0,1920.5655742999463,1679.9706358625176,1798.4694252219401,172.2451616782183,164.79644081039388,15.203559189606125,False,False,1908694.9398905737,1477015.2843381339,False
1.9166,37.955324,128.182596,6560.052208800001,88.609,-12.576,2.792,1.0,37.938705,128.181859,6711.282996000001,0.708,-10.439,180.053,1.0,1940.458362651122,1690.55866141871,1857.3174144777176,172.05615974053455,164.76622760295547,15.233772397044545,False,False,1947021.464584765,1494809.4972416337,False
1.9333,37.955603,128.18262,6552.14844,89.369,-12.694,2.892,1.0,37.938457,128.181858,6706.200151200001,0.722,-10.534,180.054,1.0,1923.1862254732857,1680.9209554223162,1916.059448335452,171.87052424555463,164.72999131242096,15.27000868757902,False,False,1913577.2554242178,1478512.9869017017,False
1.95,37.955882,128.182645,6544.165728000001,90.128,-12.813,2.993,1.0,37.938209,128.181858,6701.073110400001,0.736,-10.628,180.055,1.0,1924.7066291096019,1681.3939432471684,1974.8061549226704,171.6875404649192,164.6903090566584,15.309690943341597,False,False,1916424.1469057146,1479257.8748122351,False
1.9666,37.956161,128.182671,6536.103768,90.887,-12.934,3.094,1.0,37.937961,128.181857,6695.901568800001,0.751,-10.722,180.056,1.0,1937.8602972676545,1692.0226274152521,2033.5634411904573,171.5065577860843,164.64595840668164,15.354041593318362,False,False,1941748.5478795983,1497134.648962279,False
1.9833,37.956441,128.182697,6527.9616456,91.645,-13.055,3.197,1.0,37.937713,128.181857,6690.6858312,0.766,-10.816,180.056,1.0,1933.8974184725662,1682.3718253155896,2092.4328609755685,171.32790483772087,164.59831818744817,15.401681812551818,False,False,1933997.0476592511,1480800.6935143918,False
2.0,37.95672,128.182724,6519.739360800001,92.403,-13.178,3.3,1.0,37.937465,128.181856,6685.425897600001,0.781,-10.91,180.057,1.0,1929.0641708135688,1682.8733428023902,2151.2016796722205,171.15098024220643,164.54654226309367,15.453457736906358,False,False,1924581.0895609101,1481592.9758361445,False
2.0166,37.957,128.182751,6511.4359992,93.159,-13.302,3.403,1.0,37.937218,128.181856,6680.121768,0.796,-11.004,180.058,1.0,1948.399075867691,1686.9181173039424,2209.9713979835437,170.97535677395393,164.4919077411568,15.508092258843217,False,False,1961984.8532625907,1488355.983380296,False
2.0333,37.957279,128.182779,6503.051256000001,93.915,-13.427,3.507,1.0,37.93697,128.181855,6674.773442400001,0.811,-11.098,180.059,1.0,1931.9631102185526,1683.871994217407,2268.7512461171896,170.80164317639517,164.43380081443024,15.566199185569769,False,False,1930013.877222324,1483169.6134337657,False
2.05,37.957559,128.182807,6494.5845216,94.67,-13.553,3.612,1.0,37.936723,128.181855,6669.3812256,0.827,-11.193,180.06,1.0,1939.6581520693571,1677.8239036306454,2327.531770665578,170.62864957654241,164.3722781017669,15.627721898233098,False,False,1944826.9907433053,1472950.813193219,False
2.0666,37.957838,128.182835,6486.0354912,95.424,-13.681,3.717,1.0,37.936476,128.181854,6663.9445080000005,0.843,-11.287,180.061,1.0,1946.1968157376791,1688.4575079773429,2386.2081712155823,170.45623525691022,164.3087739279975,15.691226072002527,False,False,1957447.3027435173,1490795.3495319076,False
2.0833,37.958118,128.182865,6477.4035552000005,96.177,-13.81,3.823,1.0,37.936229,128.181854,6658.4638992,0.86,-11.38,180.061,1.0,1943.0919052798856,1678.8505318594023,2445.00233582235,170.28466143242144,164.2437577264043,15.75624227359569,False,False,1951324.70575671,1474566.7791593887,False
2.1,37.958398,128.182894,6468.688104,96.929,-13.94,3.929,1.0,37.935982,128.181853,6652.9387896,0.876,-11.474,180.062,1.0,1944.0089998333647,1679.381691006021,2503.8000671759078,170.1138124555464,164.17571730308467,15.824282696915324,False,False,1953021.655911651,1475404.474224152,False
2.1166,37.958678,128.182925,6459.888528,97.681,-14.072,4.036,1.0,37.935735,128.181853,6647.3700936,0.893,-11.568,180.063,1.0,1957.9433113792456,1690.009403397767,2562.604601145296,169.94277805568746,164.1053867634863,15.89461323651372,False,False,1980120.8711204738,1493254.323714841,False
2.1333,37.958957,128.182955,6451.0045224000005,98.432,-14.205,4.142,1.0,37.935488,128.181852,6641.7568968000005,0.91,-11.662,180.064,1.0,1940.7727273278663,1680.4287816765566,2621.3016649116275,169.7726059647288,164.03298617426293,15.967013825737084,False,False,1946562.1330694163,1477053.830415482,False
2.15,37.959237,128.182987,6442.0354776,99.183,-14.339,4.25,1.0,37.935242,128.181852,6636.099808800001,0.928,-11.756,180.065,1.0,1949.437293874679,1674.4196859021988,2680.005472217869,169.60279918272468,163.9585754784052,16.04142452159479,False,False,1963327.668591122,1466918.5504583775,False
2.1666,37.959517,128.183018,6432.980784000001,99.933,-14.475,4.357,1.0,37.934995,128.181851,6630.3988296,0.945,-11.85,180.066,1.0,1962.159817245886,1691.617507245068,2738.8237175605577,169.4323206826584,163.88267886822308,16.117321131776947,False,False,1988121.565212618,1495806.896091306,False
2.1833,37.959797,128.183051,6423.839832000001,100.683,-14.612,4.465,1.0,37.934749,128.18185,6624.6536544,0.963,-11.944,180.067,1.0,1952.757974945171,1675.5030054645367,2797.5410666811363,169.26276986912652,163.80458390738139,16.195416092618633,False,False,1969628.2032444656,1468620.8204202694,False
2.2,37.960077,128.183083,6414.6123168,101.432,-14.75,4.573,1.0,37.934502,128.18185,6618.864588,0.982,-12.037,180.068,1.0,1953.757756388119,1682.5586413694855,2856.3662119166565,169.09243303174074,163.72663046258742,16.273369537412563,False,False,1971490.5431999152,1480410.6792354747,False
2.2166,37.960356,128.183117,6405.297324000001,102.18,-14.89,4.681,1.0,37.934256,128.181849,6613.0313256,1.0,-12.131,180.069,1.0,1961.5646083938536,1686.6939404350928,2914.9829058124483,168.9226435601354,163.64529317275475,16.354706827245277,False,False,1986682.3654540707,1487319.9079994254,False
2.2333,37.960636,128.183151,6395.8948536,102.927,-15.031,4.789,1.0,37.93401,128.181849,6607.1544768,1.019,-12.224,180.07,1.0,1957.67771085121,1677.1314318396153,2973.7107008527373,168.75231087078362,163.56402354579933,16.43597645420068,False,False,1978973.3120478732,1471178.9712821099,False
2.25,37.960916,128.183185,6386.4036864,103.673,-15.173,4.898,1.0,37.933764,128.181848,6601.233432,1.038,-12.318,180.071,1.0,1959.2117331716977,1677.696964901509,3032.4453655176535,168.5820695564218,163.48030406005472,16.5196959399453,False,False,1981884.5334100584,1472069.5388557906,False
2.2666,37.961196,128.18322,6376.823822400001,104.418,-15.317,5.007,1.0,37.933518,128.181847,6595.268496000001,1.058,-12.411,180.072,1.0,1973.0596024669794,1688.364326991029,3091.1869458719984,168.41111041338414,163.3961943782643,16.603805621735685,False,False,2009017.3767815162,1489964.5401242333,False
2.2833,37.961476,128.183256,6367.1543472,105.161,-15.463,5.116,1.0,37.933272,128.181847,6589.2599736,1.078,-12.505,180.073,1.0,1963.3204862167531,1678.8035423626052,3149.9321092090927,168.2390284018543,163.30996919221278,16.690030807787224,False,False,1989754.119978163,1473809.2332447204,False
2.3,37.961756,128.183292,6357.394956000001,105.902,-15.609,5.225,1.0,37.933026,128.181846,6583.207255200001,1.098,-12.598,180.074,1.0,1964.9150249647787,1679.3809376360869,3208.684268572906,168.06807687756753,163.22347955456056,16.776520445439434,False,False,1992790.274911426,1474719.3762769382,False
2.3166,37.962036,128.183328,6347.5447343999995,106.642,-15.757,5.334,1.0,37.93278,128.181846,6577.110950400001,1.119,-12.691,180.075,1.0,1978.386057371634,1690.0580250259495,3267.436571636921,167.89555083912242,163.136166348094,16.863833651905992,False,False,2019253.845570843,1492647.4890790465,False
2.3333,37.962316,128.183365,6337.6033776,107.379,-15.907,5.443,1.0,37.932535,128.181845,6570.9707544,1.139,-12.785,180.076,1.0,1968.6951978368886,1674.015534435308,3326.088525874675,167.7226694787294,163.0463627317206,16.953637268279408,False,False,2000031.049155954,1465603.2151140017,False
2.35,37.962596,128.183403,6327.5705808,108.115,-16.057,5.552,1.0,37.932289,128.181844,6564.7866672,1.161,-12.878,180.077,1.0,1970.8832833680972,1681.0961837319087,3384.8586376007547,167.55065350044148,162.95659373531257,17.043406264687423,False,False,2004242.728366108,1477420.7546488906,False
2.3666,37.962876,128.183441,6317.4451248000005,108.848,-16.209,5.661,1.0,37.932044,128.181844,6558.5586888,1.182,-12.971,180.078,1.0,1984.4645908133537,1685.2610252326663,3443.517978889852,167.37710904091034,162.8659927757428,17.13400722425719,False,False,2031002.8293291254,1484369.8511496494,False
2.3833,37.963155,128.18348,6307.2267048,109.578,-16.363,5.77,1.0,37.931799,128.181843,6552.2874288,1.204,-13.064,180.079,1.0,1968.5394327065842,1675.756771733886,3502.077321845376,167.20311235491687,162.77403734395696,17.225962656043063,False,False,1999426.5138250072,1468336.368519629,False
2.4,37.963435,128.183519,6296.915016,110.306,-16.518,5.878,1.0,37.931553,128.181842,6545.9719728,1.226,-13.157,180.08,1.0,1976.5756502811573,1682.8464530572019,3560.8623577217945,167.02868019045823,162.6815660075133,17.31843399248671,False,False,2015177.2922838463,1480180.1483306617,False
2.4166,37.963715,128.183559,6286.509144,111.031,-16.674,5.987,1.0,37.931308,128.181841,6539.6132352,1.249,-13.25,180.081,1.0,1990.8170501287095,1687.040417444728,3619.5439939069765,166.85408132480293,162.58800251359827,17.41199748640174,False,False,2043325.858438596,1487184.3831790152,False
2.4333,37.963995,128.183599,6276.008784000001,111.753,-16.831,6.095,1.0,37.931063,128.181841,6533.210606400001,1.272,-13.343,180.082,1.0,1980.684739797905,1677.5288505680614,3678.2258510088104,166.67893510181173,162.49388445349095,17.506115546509058,False,False,2023102.6407757609,1471120.4320373533,False
2.45,37.964275,128.18364,6265.4130216,112.472,-16.99,6.203,1.0,37.930818,128.18184,6526.7643912,1.295,-13.436,180.083,1.0,1983.0696735736326,1678.1355049817635,3736.9190560709008,166.50309425033907,162.3987010217663,17.601298978233725,False,False,2027725.3777319905,1472075.0805571605,False
2.4666,37.964555,128.183681,6254.721552000001,113.187,-17.15,6.31,1.0,37.930574,128.181839,6520.2748944,1.319,-13.528,180.084,1.0,1996.867909291015,1682.323285427564,3795.5053736309005,166.32718126585388,162.30369789576991,17.696302104230085,False,False,2055078.5886860553,1479047.8721390644,False
2.4833,37.964834,128.183723,6243.933765600001,113.898,-17.311,6.418,1.0,37.930329,128.181839,6513.741506400001,1.343,-13.621,180.086,1.0,1981.0961237997442,1679.3356338949548,3854.095738650231,166.1504947532526,162.20718641819568,17.79281358180433,False,False,2023602.998929607,1473962.0687784222,False
2.5,37.965114,128.183766,6233.0490528,114.606,-17.474,6.525,1.0,37.930084,128.181838,6507.164532000001,1.368,-13.713,180.087,1.0,1989.8390367795841,1679.9538005219347,3912.808741106481,165.97318921200932,162.11069124214856,17.889308757851442,False,False,2040855.0266395926,1474935.871001784,False
2.5166,37.965394,128.183809,6222.066804,115.309,-17.638,6.631,1.0,37.92984,128.181837,6500.544276,1.393,-13.806,180.088,1.0,2003.7582063035006,1684.1711609727474,3971.415066670533,165.79576764959788,162.01247246534308,17.987527534656913,False,False,2068541.1060877577,1481964.8122503813,False
2.5333,37.965673,128.183852,6210.986714400001,116.009,-17.803,6.737,1.0,37.929595,128.181836,6493.880433600001,1.418,-13.898,180.089,1.0,1987.4626592702868,1681.1808321927601,4030.0256489037133,165.61780431441636,161.9146626693962,18.085337330603803,False,False,2035912.883859631,1476867.7078203342,False
2.55,37.965953,128.183897,6199.8078696,116.705,-17.969,6.843,1.0,37.929351,128.181835,6487.1730048,1.444,-13.991,180.09,1.0,1996.8946448074535,1675.3300553654074,4088.6483186649198,165.43998244320048,161.81497368681562,18.185026313184373,False,False,2054593.4570747558,1466982.8323528515,False
2.5666,37.966232,128.183941,6188.52966,117.397,-18.137,6.948,1.0,37.929107,128.181835,6480.4222944,1.47,-14.083,180.092,1.0,2004.05776842452,1686.041086423652,4147.156709484932,165.26036517637237,161.7160588025667,18.283941197433315,False,False,2068812.5139815724,1484918.505847702,False
2.5833,37.966512,128.183986,6177.1517808,118.084,-18.306,7.052,1.0,37.928862,128.181834,6473.6283023999995,1.497,-14.175,180.093,1.0,2000.9211242074866,1683.0476400987047,4205.899244081697,165.08090542371548,161.6163948277539,18.383605172246117,False,False,2062419.8381610583,1479809.2864126405,False
2.6,37.966791,128.184032,6165.673622400001,118.768,-18.475,7.156,1.0,37.928618,128.181833,6466.790724,1.524,-14.267,180.094,1.0,1997.3927991301673,1677.2155030440624,4264.428416950439,164.90239773164254,161.5158358070719,18.484164192928095,False,False,2055253.6002376315,1469943.4750791884,False
2.6166,37.967071,128.184078,6154.09488,119.446,-18.646,7.26,1.0,37.928374,128.181832,6459.909864,1.551,-14.359,180.096,1.0,2017.7571973389017,1687.9575955657256,4323.073142060767,164.72222023427145,161.41503107182012,18.58496892817987,False,False,2096023.1082614218,1487950.4972818084,False
2.6333,37.96735,128.184125,6142.4143343999995,120.12,-18.818,7.363,1.0,37.92813,128.181831,6452.9860272000005,1.579,-14.451,180.097,1.0,2002.236599090252,1678.48388050354,4381.6157108601565,164.54219420620194,161.3133378971318,18.686662102868222,False,False,2064712.206900693,1471936.2439787518,False
2.65,37.967629,128.184172,6130.6319856,120.79,-18.991,7.465,1.0,37.927886,128.18183,6446.018604,1.608,-14.543,180.098,1.0,2004.3741152911464,1679.1304704936492,4440.163031363646,164.36184470152332,161.2111846534802,18.78881534651982,False,False,2068878.7591861673,1472953.4168130285,False
2.6666,37.967909,128.18422,6118.747224000001,121.455,-19.166,7.567,1.0,37.927643,128.18183,6439.0078992,1.636,-14.634,180.1,1.0,2025.5009989232333,1683.3948014914854,4498.7151700732165,164.17992957518365,161.1097027849789,18.89029721502111,False,False,2111331.5607837476,1480054.1256589685,False
2.6833,37.968188,128.184269,6106.7591352,122.116,-19.341,7.668,1.0,37.927399,128.181829,6431.9542176,1.666,-14.726,180.101,1.0,2010.062815972612,1680.4213015031187,4557.280471603039,163.99929424310025,161.00635604558943,18.99364395441057,False,False,2080063.1115510825,1474983.7991007445,False
2.7,37.968467,128.184317,6094.667719200001,122.772,-19.517,7.768,1.0,37.927155,128.181828,6424.8572544,1.695,-14.817,180.102,1.0,2011.6149398142395,1681.0746035881346,4615.84662643918,163.81799758092419,160.9037202681329,19.096279731867117,False,False,2083065.6062304159,1476012.2378083637,False
2.7166,37.968746,128.184367,6082.4720615999995,123.424,-19.694,7.868,1.0,37.926912,128.181827,6417.717314400001,1.726,-14.909,180.104,1.0,2027.353123890007,1685.373123430183,4674.3152967829565,163.6368221461269,160.79941561112156,19.20058438887845,False,False,2114729.019116175,1483177.5900916662,False
2.7333,37.969025,128.184417,6070.1718576,124.072,-19.873,7.967,1.0,37.926668,128.181826,6410.5340928000005,1.757,-15.0,180.105,1.0,2017.490204702565,1682.3877578499246,4732.900048326397,163.45423459823903,160.69567118548343,19.304328814516563,False,False,2094661.413882732,1478080.1480428053,False
2.75,37.969303,128.184467,6057.766192800001,124.716,-20.052,8.066,1.0,37.926425,128.181825,6403.3078944,1.788,-15.091,180.107,1.0,2013.668095202954,1676.6066889089122,4791.268269005475,163.2721742134202,160.59145325045637,19.408546749543632,False,False,2086835.9916537686,1468299.9940096708,False
2.7666,37.969582,128.184518,6045.2550672,125.354,-20.232,8.164,1.0,37.926182,128.181824,6396.038719200001,1.82,-15.182,180.108,1.0,2035.0102704498036,1687.3767550004627,4849.756957482074,163.08995640810642,160.48668320334824,19.513316796651768,False,False,2129917.1010228484,1486343.8697635885,False
2.7833,37.969861,128.18457,6032.6375664,125.988,-20.414,8.261,1.0,37.925939,128.181823,6388.7265672,1.852,-15.273,180.11,1.0,2025.894282927682,1677.9423988082256,4908.255381183458,162.90674078640475,160.38153510763055,19.618464892369452,False,False,2111283.78799007,1470397.352249383,False
2.8,37.970139,128.184622,6019.9133856,126.617,-20.596,8.358,1.0,37.925696,128.181822,6381.3714384,1.885,-15.364,180.111,1.0,2022.1748905514437,1678.6157731592168,4966.648433067201,162.7239127142281,160.27578538850642,19.7242146114936,False,False,2103630.827591266,1471455.3331658428,False
2.8166,37.970418,128.184674,6007.0816104000005,127.241,-20.779,8.454,1.0,37.925453,128.181821,6373.9733328,1.918,-15.455,180.113,1.0,2042.9472502774997,1689.409043182582,5025.157970192001,162.54061166480642,160.16991160416882,19.83008839583119,False,False,2145726.080582828,1489558.7831776468,False
2.8333,37.970696,128.184727,5994.141936,127.86,-20.963,8.549,1.0,37.92521,128.18182,6366.5322504000005,1.952,-15.545,180.114,1.0,2027.7868739570793,1679.9735387454994,5083.566666649721,162.35734732800984,160.0643081538926,19.935691846107424,False,False,2114742.255112986,1473589.8989359231,False
2.85,37.970974,128.184781,5981.0940576,128.474,-21.148,8.644,1.0,37.924967,128.181819,6359.048496,1.986,-15.636,180.116,1.0,2030.9988482603349,1680.6530542892688,5141.985563543564,162.1736992522067,159.95737827155884,20.042621728441187,False,False,2121132.656857366,1474658.3073792222,False
2.8666,37.971253,128.184835,5967.937060800001,129.083,-21.334,8.738,1.0,37.924724,128.181818,6351.522069600001,2.021,-15.726,180.118,1.0,2051.884246360236,1691.4647098069206,5200.521236670174,161.9895686307228,159.85119847951444,20.148801520485584,False,False,2163639.9502079505,1492813.586164948,False
2.8833,37.971531,128.184889,5954.6706408,129.687,-21.52,8.832,1.0,37.924481,128.181817,6343.9526663999995,2.057,-15.817,180.119,1.0,2036.0685903237875,1682.0278251826608,5258.951955813211,161.80580082868235,159.74346692613034,20.256533073869644,False,False,2131183.023091149,1476821.7257603074,False
2.9,37.971809,128.184944,5941.294492800001,130.285,-21.708,8.924,1.0,37.924239,128.181816,6336.340591200001,2.093,-15.907,180.121,1.0,2039.3790421713957,1676.3025607474638,5317.282332595076,161.6213982618589,159.6363172920119,20.3636827079881,False,False,2137797.634461777,1467133.4120429438,False
2.9166,37.972086,128.185,5927.8073976000005,130.877,-21.896,9.016,1.0,37.923996,128.181815,6328.6861488,2.129,-15.997,180.123,1.0,2048.971862348085,1693.5481661490978,5375.623465947839,161.43753705435628,159.5287196060924,20.471280393907605,False,False,2157274.778762764,1496115.9055546157,False
2.9333,37.972364,128.185056,5914.209355200001,131.464,-22.085,9.108,1.0,37.923754,128.181814,6320.9887296,2.167,-16.087,180.125,1.0,2045.3831343530555,1677.6993716384966,5433.970826082843,161.252971368398,159.4208183088734,20.579181691126614,False,False,2149794.664321137,1469325.314923235,False
2.95,37.972642,128.185112,5900.499756000001,132.046,-22.275,9.198,1.0,37.923511,128.181813,6313.248638400001,2.204,-16.177,180.126,1.0,2048.0514264190588,1684.8107959330025,5492.435351657889,161.06821358587507,159.31257130928682,20.687428690713162,False,False,2155121.458560748,1481205.5288059642,False
2.9666,37.972919,128.185169,5886.6779904,132.622,-22.465,9.288,1.0,37.923269,128.181811,6305.466179999999,2.243,-16.266,180.128,1.0,2057.816424940923,1689.245450608138,5550.693913737092,160.88445332914907,159.20471660705724,20.795283392942796,False,False,2175032.8100928767,1488610.5961142427,False
2.9833,37.973196,128.185227,5872.7434488,133.192,-22.657,9.377,1.0,37.923027,128.18181,6297.641354400001,2.282,-16.356,180.13,1.0,2049.0107395891378,1679.811379159541,5608.9590899453415,160.6993446963228,159.09557910203284,20.904420897967142,False,False,2156814.445017987,1472641.8993650663,False
3.0,37.973474,128.185285,5858.6961312,133.758,-22.849,9.466,1.0,37.922785,128.181809,6289.7738568,2.322,-16.445,180.132,1.0,2057.770636328049,1680.5258992814406,5667.341715759427,160.51436113747565,158.9872435660719,21.01275643392811,False,False,2174664.1782820043,1473765.259870635,False
3.0166,37.973751,128.185343,5844.5348184,134.318,-23.041,9.554,1.0,37.922543,128.181808,6281.8639920000005,2.362,-16.535,180.134,1.0,2066.954526865776,1691.3668021442725,5725.620257870895,160.33001769489377,158.87753786715513,21.122462132844888,False,False,2193465.815442325,1491964.8712150182,False
3.0333,37.974027,128.185402,5830.2595104,134.873,-23.235,9.641,1.0,37.922301,128.181807,6273.911760000001,2.403,-16.624,180.136,1.0,2052.2111022485146,1681.9553396250512,5783.799551071729,160.14468338476547,158.7683349918619,21.231665008138098,False,False,2162960.518523696,1476012.9390078147,False
